X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
-1.3267	2.6892	0.7943	-2.6271	-1.2324	0.1032	0.3396	-0.2848	-1.2441	0.6942	0.9309	0.0880	0.3099	-0.0790	-2.9577	-0.4794	-0.3634	0.3594	-0.4417	1.7290	0.9085	-1.8180	-2.6718	-0.5517	-2.9859	-1.1667	-1.5556	0.1713	-0.8305	-1.5761	-1.3049	-0.5934	0.1089	-0.1883	-0.6779	-2.9265	-0.2370	-0.0381	-1.3423	-0.4098
-0.6568	-0.1574	2.4984	0.3151	-3.2222	2.4526	-1.8629	-0.4407	-2.0369	-2.1803	-0.3357	-2.5222	-1.3622	0.5245	-2.9718	-1.5922	1.8372	-0.0778	-0.8005	2.3093	-1.9093	-2.1737	-1.6836	-2.8152	-0.9268	-3.1980	-0.7623	1.0852	-2.1706	-1.5417	3.0494	-0.4870	3.2362	0.5437	-1.3980	-0.0726	1.2194	1.1948	-2.3885	0.9897
0.5018	0.7916	2.5722	-2.8954	0.5428	-0.3748	1.7259	1.5377	-1.3408	-1.5628	3.3426	2.4547	0.3738	-1.0914	-0.7644	-1.1669	0.9926	0.1154	0.8887	-3.4164	-1.0271	2.0141	-0.1438	1.7137	0.2690	0.3302	-0.0953	-2.0824	0.8129	-1.7986	-1.5950	-0.6784	-0.9637	-2.0254	1.1139	-0.9672	1.6663	0.6959	-1.5459	-0.1380
-0.0656	-2.0690	-0.7491	2.0822	1.4333	-1.0544	2.3845	0.1168	1.9702	1.1154	1.4722	0.4046	2.2410	1.0935	1.5236	0.2131	-0.9960	-0.7102	-0.1545	2.1594	0.6713	0.4695	-0.2931	-2.1553	0.5737	2.3056	-0.2748	0.2835	-0.9793	2.0566	-0.7834	-0.8701	-0.2690	-1.3283	-2.0384	0.0390	-0.3538	-0.0428	0.0909	-1.8690
2.9382	-2.5534	3.1012	-0.3598	-0.2200	1.6391	1.6605	-0.3958	-0.5229	-0.6693	-0.9354	0.5018	2.0137	0.6571	-1.3467	-0.4696	-1.6627	1.3407	-0.4396	0.6450	-1.6525	0.0509	-0.7207	0.2861	1.3274	0.4039	-2.4367	-1.3558	1.3594	0.5597	-0.0959	-0.1445	0.0985	1.9064	0.4532	0.4298	-1.5176	-1.9128	2.0693	0.4487
2.5060	0.0516	1.3745	-0.2786	1.2738	-0.2659	3.0422	-4.2730	-1.6215	-1.1113	0.0007	-0.6261	-0.7911	-0.6161	-3.0241	-0.7377	0.3194	0.5007	2.4385	-0.1634	-2.0264	-0.7270	0.2778	-0.1313	-1.6648	0.5882	-0.2002	-1.2255	1.1422	0.2088	0.5415	-0.3395	1.8445	-0.0643	0.6172	-1.3626	2.1848	-0.4467	-0.3599	2.4682
-1.7849	0.9111	-2.0189	-0.1210	-0.0137	-2.0102	0.2626	-3.1771	0.0539	-0.6869	0.1663	2.2385	-0.9553	0.4728	1.9653	-1.6282	1.5532	0.4025	0.1442	-0.9139	0.0882	1.6538	2.6516	1.5510	0.2435	-3.8543	-0.5000	-0.8835	1.5410	-0.1635	-0.1348	1.1968	-0.1503	-0.6352	-0.7935	-1.8783	0.5385	-0.2996	-0.9540	-1.1292
0.9718	0.1730	-0.2704	-0.0845	-0.5081	-2.4220	0.4865	-0.6960	-2.4109	1.2553	2.8248	-1.1190	0.4972	0.0121	-0.4641	0.3628	-5.3521	-2.0052	-2.2791	-0.9423	-0.2743	0.9652	-1.1720	-1.3817	1.9019	-1.4448	1.2090	1.5470	-1.3853	0.0644	2.3757	-1.2966	0.2115	0.0155	0.1821	1.3100	2.2922	0.8457	-1.9850	-0.4838
0.6169	1.1220	-0.2516	-1.2821	1.1468	-0.3627	-2.8397	0.0964	0.0302	1.8569	0.7311	0.5178	-0.6909	1.4462	-0.6773	-0.4747	-0.1353	-1.6971	2.3188	0.8703	-0.6998	-0.3011	1.3406	3.4184	-0.1755	1.4421	-0.5666	2.7124	-0.7940	-1.8816	-0.8426	1.8633	-0.1522	-1.3367	-0.3333	-0.3363	-0.1579	2.1369	-1.2187	0.6821
-0.1320	-2.0156	-2.0767	-0.8563	0.8276	0.2327	2.1737	2.4091	0.2964	0.8396	-1.4541	0.1717	-1.1691	0.1360	0.1471	-0.1103	-0.2203	0.9474	-0.4874	-0.2454	-1.1401	0.6284	-0.8269	-1.6489	-1.0831	2.1843	1.5226	0.0695	0.4952	0.9860	1.0941	0.7257	-0.1524	-0.7252	0.5295	0.4774	-1.0554	3.5312	-1.5227	-2.2227
0.3902	1.2011	-0.7383	0.3506	-0.8385	1.2233	0.1630	3.2657	2.1836	1.6955	-0.0563	-0.4466	0.7752	-0.0920	-2.2010	-0.1996	-0.5839	2.9244	-0.3852	0.5004	1.1592	-0.7286	-1.3382	0.7615	-0.6498	-0.2426	-0.8596	0.3348	1.0217	-1.4927	1.8467	-0.0767	1.5527	-2.5301	-2.6057	0.1292	-2.4330	1.5081	-0.4783	1.1181
-2.1254	-0.4450	1.4388	1.1588	0.4950	-0.0659	-1.9762	-2.6325	2.3412	-0.1561	0.7171	-1.1463	-1.1439	-1.0411	0.6516	1.1777	-0.2387	1.2365	1.0018	0.1155	-1.3894	-0.8577	2.5740	-2.0502	0.7820	-0.7516	-1.2899	-2.1864	2.5806	-2.9252	-1.5377	0.4920	1.2092	0.7042	-1.1341	-0.2936	0.0241	-0.8798	1.2796	1.8320
1.1927	-1.2868	0.5814	-0.8083	0.8922	-0.8099	-1.1653	0.0040	-0.8074	0.4694	1.2815	1.7787	-0.0061	0.7308	-0.0783	-0.8274	-1.3035	1.9690	0.8896	1.1771	-0.3485	2.6927	0.9026	2.3629	-1.4541	-0.9861	2.6228	-2.4462	1.4315	1.6575	-0.9440	0.5748	-1.5093	-1.2755	1.5147	-1.0242	0.1130	-0.6711	1.0212	0.7175
-1.0241	-0.7911	-0.5081	1.9705	-0.2018	0.4119	-1.2898	-0.1678	0.0221	-1.5557	-2.1987	-0.3903	-0.2436	1.5647	-2.5444	-1.4456	0.0232	-0.2798	-0.1029	0.0235	0.8175	-0.1768	-2.9578	1.6271	1.1424	-0.4148	0.2493	-0.3372	-3.1261	1.5478	-0.1178	-0.5736	-1.0038	1.3372	0.2303	-1.9878	-0.8851	-0.6470	2.2175	-0.0103
-0.5362	1.7429	-1.9039	-0.3238	0.6688	-1.1170	0.7643	1.0035	1.5962	-0.1725	-1.6389	-0.6959	0.9656	1.4176	1.5436	-0.6173	1.1595	0.1355	0.3791	-0.7065	-0.3575	-2.1473	-0.6216	2.4713	-1.8907	-1.5997	-1.6922	1.8846	0.2515	1.8637	-0.8575	1.0226	0.4408	2.1679	-0.3888	1.1408	0.3075	1.0900	0.2220	1.6774
-0.6875	-1.4084	-1.6572	0.9279	-1.1215	0.2955	-0.7362	-1.4071	0.9472	-2.3216	0.4572	1.7571	0.5641	0.8916	1.2236	-0.3919	3.9592	-0.0913	0.0716	-3.0677	-0.1214	-0.9594	0.2264	1.0504	0.6910	-2.1511	0.6877	-0.3817	0.5658	-0.1473	1.8776	0.7049	-0.3171	1.7196	2.2677	-0.8743	0.3511	-0.2532	0.8718	2.2465
-0.2710	0.0951	-1.0892	-1.4069	-0.8085	0.7070	-2.1169	0.7346	1.6321	0.1386	2.3756	0.2985	0.9197	0.6078	0.1702	-0.1740	0.5833	-1.1480	-0.1402	-0.5974	-1.1632	-0.0720	-1.9154	-2.8045	0.2301	1.7197	-2.9482	-0.5840	-0.0599	1.9863	0.5579	-1.4929	-1.1814	-0.4420	-0.6728	1.0260	-1.5402	-0.9760	0.2537	-1.1785
-1.1809	1.1793	-2.2978	0.7730	0.3234	0.4128	4.7681	0.1024	1.5311	-1.5657	-1.0495	1.0007	-1.5042	0.9381	1.2770	-0.7003	-3.1362	-0.3613	0.2254	-0.0649	0.2496	-0.3504	-2.1902	0.5612	1.0761	1.3520	1.6784	-0.8981	-2.7444	-2.1500	2.2274	1.9934	0.6602	-0.6869	-0.5976	0.5078	-0.3898	0.1856	-2.0315	-3.4551
2.0535	-0.5555	-0.4137	-3.5139	-1.3256	-1.3835	-4.2033	0.1794	4.3983	0.3655	1.6050	0.1699	3.7566	0.7681	0.8685	-0.5598	1.5407	0.9027	0.7133	1.5126	0.0076	0.3271	-1.1049	-0.4363	-0.7797	2.2295	0.5086	-1.1260	-0.6276	-0.2056	0.9759	1.2760	-0.8264	0.8562	-0.4680	1.5320	0.7972	0.8658	1.4910	3.2534
0.8225	-0.9865	1.4952	0.5778	0.3766	0.1653	-2.3543	-0.5140	-0.2520	2.5204	0.8842	-2.1665	3.4554	0.1612	-2.3766	-0.0545	-0.0962	-1.7046	0.9715	1.0862	-2.4689	0.3554	-4.0878	0.2335	1.7760	-0.5613	0.4221	1.2446	-2.5201	-1.3263	1.6042	-0.1428	0.6307	0.8694	0.1283	0.9129	-1.2289	-2.2927	0.1203	-1.1435
-0.0209	-1.7435	0.2950	-0.3710	-0.8511	-0.0408	-1.1193	1.0996	-0.7617	2.2638	-0.7610	-2.5772	-0.4193	1.0789	-2.0738	0.1536	-0.9452	1.4516	0.2223	-0.1381	0.9772	-0.4921	2.2694	-1.6284	-0.1833	4.3063	-5.1677	0.1585	1.2757	-0.3121	0.9621	0.0081	0.7013	0.2123	0.6573	0.5956	0.1231	0.2837	2.3535	-2.1376
-1.7378	-3.5767	2.4148	0.1675	0.4179	-0.5058	3.2315	-0.2742	-0.4495	-1.0322	0.8951	-0.1908	0.8094	0.9115	-0.0717	0.0272	1.5409	-0.9764	0.8376	-0.9931	-0.7161	0.4185	-0.4842	0.6645	0.1252	-1.0235	-0.7744	1.4789	-2.4786	-1.0465	1.8837	-1.7573	0.3704	1.3233	-0.0204	1.9289	-0.7906	0.2905	-1.3035	-1.5389
-0.1062	0.3675	0.2859	-0.7263	-0.5343	1.3447	1.3526	-0.9298	-2.3275	0.8612	1.7265	-0.4556	0.6426	0.3801	-0.1519	2.2541	2.9119	-0.6908	0.2412	-0.8729	-0.3690	-1.0729	1.2587	-0.4368	-2.3420	1.5010	-2.3678	-0.2586	-3.3910	-0.7588	1.0492	2.1325	0.8436	-0.3446	-1.6395	-0.5823	-1.1960	0.7942	-0.9398	0.2359
-1.3094	-1.9167	-1.1315	0.4070	0.1586	-0.8992	-0.3694	0.0776	1.1307	-2.3096	0.6244	-0.7848	2.3383	1.8690	0.2105	-0.5032	0.4680	0.7687	-1.0118	-1.9812	-0.8062	-1.2826	0.4803	-1.1321	-0.3674	-2.1604	1.1519	0.0912	1.1008	0.0517	0.8551	-0.0410	0.4892	1.8689	0.4650	0.3240	-0.3332	0.0749	1.2081	-0.3302
0.7145	0.8473	-1.8480	-2.7813	-0.5887	0.5531	1.1727	0.5898	2.5480	1.3965	2.3512	-0.1654	-0.4532	-0.7673	-0.4667	-0.2277	1.6000	-0.9040	1.1122	-0.7657	0.8002	0.3829	0.7573	-1.5000	0.1983	-1.0772	-0.4330	-1.7143	-0.6036	0.6130	0.1801	-0.0085	1.5682	0.4804	0.0493	-2.1221	0.6872	-0.2329	1.3041	3.3117
1.0492	0.8143	2.3839	2.7558	-2.7834	0.1846	-0.3558	0.5707	-0.3967	1.8694	1.5376	0.5297	0.2385	0.1083	-0.1774	-0.7591	-3.3485	1.2686	-1.0107	1.6413	-1.0814	-0.6350	0.5808	-0.5012	0.9487	-0.1997	-0.7446	1.1486	-0.1353	2.4224	-1.7620	-1.3813	-0.2314	0.2726	-1.9135	-0.2123	-0.2352	-1.3425	1.2820	1.4920
-0.3432	-1.6649	0.1716	-2.5412	1.9252	-0.2793	-1.8085	-0.9386	0.7177	0.9939	2.0971	1.1815	1.2061	0.8225	-0.3888	0.2279	-0.9182	0.1719	-0.3021	1.3038	-1.1652	0.7010	-1.5587	1.4673	2.9252	-0.0221	-2.3729	0.5403	0.0709	0.4308	-1.1492	-0.6587	-0.5483	-0.0431	-0.3433	-1.6328	0.7565	0.4177	1.0147	1.7927
-0.4616	-1.1317	-0.4376	-1.5781	-0.3139	-0.1797	-1.3625	-0.5179	2.0280	-2.7805	0.3491	-1.1883	0.0352	-0.4586	1.7438	-0.5125	0.6125	0.2994	1.0086	-0.9962	0.2479	1.8669	-2.0760	-0.8892	-0.0879	1.3337	1.0734	1.7234	2.2258	-0.7144	1.2910	0.7634	1.8783	-1.6217	1.1592	-1.2629	0.1372	-3.5658	-0.3961	2.0918
1.7746	1.4505	-2.1408	-1.0890	0.4955	0.7043	-3.2165	0.2786	-0.1629	1.8372	-1.5344	1.1403	3.0912	0.5470	1.7778	-0.4628	-0.3313	0.3513	-0.3277	-1.2067	-0.0314	-0.4423	1.4229	1.8497	1.8455	-0.9533	-0.4101	-0.9018	-2.6352	0.2872	-0.0585	0.2842	-0.8795	-0.4720	0.8852	0.5661	1.3190	0.5902	1.9287	-0.4376
-0.4189	1.1706	-0.4929	-1.0416	0.4796	-0.3216	2.4238	1.0329	-0.3621	-0.4129	-1.3005	-0.2738	-0.1412	-0.7319	2.6707	1.0008	0.9744	0.6390	-0.9539	-1.4188	-2.0794	0.2743	-1.9228	5.4457	-0.5741	-1.5071	1.2900	0.4283	-2.3255	1.2949	0.3545	0.8682	0.7608	0.3601	-1.9355	0.7462	0.8621	-0.8597	0.2415	0.2237
-0.0726	0.2958	-0.6700	-0.7663	-2.4404	0.2620	-2.5467	-0.2520	-0.5735	-0.3969	1.3439	3.4703	-0.5957	-0.9063	-0.1865	0.2131	-0.2022	-1.8785	-0.4014	-3.6507	0.2071	-0.2628	0.4528	0.9385	-0.8149	1.3350	0.5990	-0.4812	2.8101	0.3779	1.9410	-1.5710	2.4929	-0.7152	0.1949	-0.9486	-2.1857	0.5422	-0.9764	-0.1169
0.2202	-1.3846	-0.4537	0.3226	-1.2150	-1.2673	-0.1292	0.7886	-2.2802	-0.0804	1.1687	-1.2802	-0.6790	1.6702	-3.0679	-0.2823	-0.7552	1.0520	0.0851	2.3714	-0.4850	1.7532	-0.9184	1.3020	2.0981	-0.9594	1.1935	2.4695	1.7832	0.9181	-1.7517	1.4855	-0.2768	1.1503	-0.8279	0.6970	-1.9023	1.8649	-0.7348	1.4209
-2.0917	-0.3382	0.9825	0.9713	-1.3353	-0.0908	-0.4743	-0.4038	1.6660	-0.9663	0.0716	-1.6656	2.3346	1.7476	3.1802	-0.0393	-1.2996	-1.8757	0.6585	2.5060	-0.4074	0.8407	0.7541	3.8645	-1.2575	1.1365	0.7264	-0.3159	-1.0723	0.4126	0.7456	-1.1716	0.5222	0.8685	-1.7698	0.8708	0.2023	0.9720	-0.3928	2.5667
1.2686	-1.0388	0.3330	1.3381	0.7635	-0.0260	2.8325	-0.7151	-0.3357	-0.4032	2.2661	-0.9731	0.4183	-0.7549	-1.7616	1.1607	-1.7120	-2.0057	0.6463	-0.0492	-1.0961	-1.5364	2.4171	1.1532	0.6273	0.0167	0.6182	0.3527	0.5849	-0.7490	-2.5340	-0.8050	0.2428	-0.9821	-0.6284	-0.6222	-0.0169	-0.4367	-0.0030	1.0942
-0.8571	-2.2866	-0.7505	-1.1067	-0.6201	-0.3140	-1.5884	-0.6956	-1.4069	0.2002	1.8114	0.6432	-1.2300	0.6944	4.0093	-1.4067	-0.4667	0.0898	-1.9007	3.2830	0.6204	1.5585	0.1250	-0.1624	-0.4097	0.4847	2.1892	0.0164	2.5120	-3.3634	-1.0869	0.3456	-2.2438	1.4441	0.1407	2.2172	1.4686	-2.4207	1.4066	-0.6527
2.2909	-4.0658	0.4117	0.0382	-1.1352	0.9906	1.7422	-1.5284	-0.1653	-0.3585	2.0785	-0.2755	-1.7670	-2.6150	2.4770	0.0101	-0.1778	-0.5807	-1.9925	1.0229	-0.7100	0.4297	1.6097	-1.6278	0.0701	-1.0134	1.5384	1.5447	1.5842	1.6848	0.5757	1.0098	0.2070	0.0298	-0.3971	-0.1388	-0.8846	0.8928	-3.5202	0.8822
0.3720	-2.2126	-0.7883	0.0198	-0.9294	0.9470	0.7473	-1.1813	-2.3132	-0.5863	-2.0646	0.7841	-0.8406	-1.9933	-0.1540	-0.5296	-1.4064	1.7415	-0.7033	-2.7667	-2.0761	-1.7444	0.9736	0.2575	-0.8834	-2.0913	-1.3865	-0.4935	-1.1264	0.2050	2.1820	1.2711	1.3698	0.3647	-0.6658	-1.0652	-0.0273	-0.9465	-1.0239	-2.2955
-1.0051	-0.1573	1.2331	0.3677	-0.0669	0.3705	0.4757	-0.8182	0.1437	0.2245	1.1392	0.0674	-0.0544	0.9956	0.4797	0.6278	-1.1137	3.2950	-0.7021	-1.6029	1.4969	1.7948	1.4305	-2.1424	-0.5689	-3.2538	0.4740	-2.5803	3.4591	2.6921	-2.9648	-1.7721	0.2331	-1.8090	-1.7366	0.3849	-0.8604	-1.3351	-2.3533	0.8798
0.1230	-0.5151	-1.5170	0.4481	0.8924	0.0653	1.4062	0.7820	-1.3681	-0.2078	0.2564	-0.9215	0.3709	-1.4211	0.4618	-0.0524	0.3944	-0.2142	-1.7670	1.2387	-0.8131	0.1271	-2.2656	-1.0114	-1.4011	0.0315	-1.3587	-0.0045	-1.7952	0.9945	-0.1106	0.5664	1.6206	-1.2654	1.4640	-0.4758	0.1987	0.0918	0.1749	-0.1956
0.3231	0.6728	1.4114	-0.1671	-0.0107	-0.0160	0.3798	-1.1213	0.5487	0.6162	1.0605	0.9059	-0.5221	0.0467	2.7691	-0.1404	1.0888	1.3352	-2.3725	-1.0247	2.3166	1.0149	-1.2211	-0.2419	-0.9285	-2.2711	0.7275	-1.3768	0.4033	-1.2723	-2.9464	-0.0327	-0.2923	-0.8603	0.4570	-1.0168	0.6935	1.5946	-2.7253	-0.0150
-1.5051	-2.1507	-0.3307	1.0353	3.6573	0.1337	1.5860	-0.2299	0.2955	1.5472	0.3221	0.8605	1.2125	0.2462	-0.7110	-1.2998	1.2921	-1.3677	0.2536	0.6586	-0.6327	0.3815	2.3419	0.7917	-0.0785	1.9077	-3.5731	-0.4293	2.5544	2.5579	2.4190	2.9273	-0.0553	1.1116	1.9100	2.2662	1.5503	0.3793	0.2268	-2.3154
-0.4217	0.8656	-0.2035	1.2708	-0.4928	1.4697	-0.4484	0.7531	0.8615	0.7063	0.5815	-1.0139	2.7085	-1.0456	-2.4541	-0.4683	1.3115	1.0146	3.1015	0.8561	-0.4951	-2.6681	2.2593	1.4130	-1.3271	-1.8280	0.8245	-0.4220	-2.9105	0.8459	0.6303	-1.0183	-2.5583	0.4251	2.0140	-0.7017	-0.8412	0.9468	-1.7642	-0.9920
-0.7372	-2.6771	-0.8928	0.2648	-0.3024	1.1738	1.6465	-0.5259	-0.6789	-0.6845	0.4910	-0.2883	0.1405	-0.6084	2.2661	0.8237	-0.5647	-0.5425	0.7161	-0.5517	0.1806	1.5162	1.5912	-1.7368	0.2454	1.7752	2.3087	0.7800	-1.3412	-1.9910	-0.8243	-0.1267	3.3266	0.4628	0.9008	3.5746	1.0448	-0.2214	0.9747	0.6813
1.2268	0.0315	1.4574	-1.0484	0.5848	-0.9029	-2.2121	-0.7885	0.1189	0.6368	-3.5752	-0.0609	0.2192	-0.7027	2.1283	-0.5057	1.1271	1.0585	0.4730	1.2392	-2.4221	-0.8065	-1.2251	-0.8521	1.2101	-0.9504	-0.3018	1.8039	-1.6442	-2.2401	-0.8324	1.2997	0.1637	1.8437	1.0217	1.3938	0.7285	-0.2142	0.3252	1.2557
0.4730	-0.2730	-0.8325	-0.2896	-0.2525	-0.1527	1.0342	-2.2499	1.5687	2.0695	-2.0787	-0.6743	2.0753	-0.7922	-1.9075	0.1072	-1.9120	-0.5711	1.9529	-0.2504	-0.4627	-1.4580	1.4833	3.1361	-1.8677	-1.3141	1.3580	0.6467	-0.1230	-1.8247	1.4298	-2.6936	-0.0027	1.6745	0.6590	0.5365	-0.0483	-0.2250	-2.0950	-1.8407
-0.8884	-0.6173	1.6271	-2.3054	-1.4881	-0.5516	1.4727	-0.0942	0.5725	-0.1725	-0.4154	1.4681	-0.4943	-1.5841	-2.8345	-1.8056	1.1451	-0.1465	1.3701	1.2684	0.7288	0.6249	2.6892	0.4625	1.0843	-0.4994	1.0130	-0.4775	-0.9564	-1.3456	1.5515	1.0737	0.6817	1.5414	-0.4105	-2.7593	-0.9507	-1.2668	-0.9407	-1.2058
-1.1525	-1.5461	0.1503	-1.4630	0.7746	-1.6942	0.6415	-0.1002	-0.6595	-0.1646	0.3310	0.7285	-0.3902	-0.6742	1.7102	-0.8503	-0.4419	-0.8787	-1.0166	1.3369	0.6584	-1.1721	4.5940	0.4929	2.5764	-3.0818	0.7411	3.4251	1.6918	-1.0535	-2.1920	-0.3300	-1.0414	-0.8313	0.3788	0.6886	0.3969	-0.4923	0.1523	-0.4773
-0.5342	0.1055	0.5120	-0.2502	2.3239	-0.1560	-0.5009	0.8439	-0.0782	-1.6024	1.3949	-0.2427	-2.4494	1.5336	-2.3425	1.5226	1.8760	2.0426	1.6138	-2.2687	-2.0507	0.4669	2.0457	-1.4954	1.1140	-1.1235	-3.1815	-1.1897	-0.3910	-0.0184	-0.2659	0.1330	-1.2798	1.9526	-0.7292	-0.7254	1.0138	0.1785	0.2812	0.0766
0.1181	0.8750	-3.0637	0.2116	2.7610	-0.9761	-0.2736	1.1225	-1.8677	-0.6785	1.6270	0.8367	1.0250	0.5957	3.3022	-0.0438	-2.3291	2.4840	-0.7915	-0.9309	0.6595	1.7369	-0.8028	0.4630	-0.3272	1.0796	0.3061	-0.2466	-0.0401	-2.3503	1.9254	-0.7648	0.3542	-0.2546	-0.4016	-1.5317	0.5316	1.5361	1.4377	2.5108
1.1384	0.7071	3.0247	-0.8595	0.2493	-0.2394	1.0149	0.4743	-0.5597	-1.7099	1.0170	-0.1231	-0.0598	1.7912	-0.8200	1.9090	0.1745	-1.4863	-1.1501	2.2819	-0.3245	-0.9017	1.6282	-0.0244	-0.8204	0.2820	3.3506	1.6744	-1.0024	1.1651	3.1067	0.9579	1.8417	0.7234	-0.1805	1.2979	3.3481	-0.1850	-1.3997	-1.4981
-0.7988	-0.3446	1.7847	-1.5353	0.7651	-1.9198	-1.4144	-0.8610	-0.9307	0.6730	-2.7394	-1.6137	4.0209	-3.3652	0.8133	-1.0152	-1.4898	1.8960	0.1426	-0.5981	-0.1506	-0.6215	-2.3587	-0.5326	1.8195	0.7809	0.4679	0.1470	-0.6114	-0.9041	-0.6747	0.9284	2.6086	0.4059	-0.5981	0.1828	0.3427	1.8823	1.8405	0.8629
-1.5370	-1.2864	-3.3356	-0.5264	-0.2956	-1.7502	-0.4952	-1.3242	-1.8699	1.0578	-1.3835	-1.3612	0.1644	-0.8557	0.8704	-1.1536	0.9225	-1.3270	-0.6485	-0.9125	1.0216	0.6903	3.4851	0.1131	0.6019	-0.1856	-0.9201	-1.6254	-1.0951	1.4742	-0.5309	0.5093	-0.1336	1.1054	-0.4069	-1.0883	0.1943	-2.1351	-1.4976	0.4297
-1.0182	0.0760	-0.6827	0.8575	-0.4715	1.1935	2.5328	0.4344	0.4470	-2.0579	0.8314	0.5693	-1.0258	-0.6407	0.4841	1.4704	1.8661	-3.6817	-1.4851	0.8875	1.7343	-0.9603	-1.3090	-0.3500	-0.5362	-0.8636	-0.4593	-3.0617	3.0953	1.3984	2.5591	0.3721	-1.6186	-0.4011	-0.7168	1.6232	-1.1596	1.4898	-2.1029	0.8534
-0.9417	0.5943	-0.9410	0.7283	-1.2702	-0.1773	-1.2773	0.0827	-1.3460	-0.9043	2.6182	0.2255	0.6922	1.0909	-0.3973	-1.3573	-1.4752	2.5531	-0.1698	3.0724	0.1242	-2.3378	1.9722	-2.3156	1.3869	1.8730	-1.9358	1.2822	-1.8273	0.9516	-0.4718	-2.4139	0.2585	0.4893	0.1651	0.3627	1.0456	-0.3307	1.0132	-0.3562
-0.5124	-0.0987	1.3191	0.7058	2.4980	0.7180	2.3862	-0.7468	0.5809	0.0802	-0.8443	-0.8634	1.3839	0.8100	-3.3136	0.2215	-3.7560	1.3538	2.0721	-1.2249	1.4746	-0.0534	-0.3079	1.0065	0.0601	1.7248	-1.5165	-0.3996	-0.8489	0.7956	2.4688	-0.1611	0.6952	-0.6352	0.8300	0.2363	-0.9270	-0.8453	1.5478	2.3032
-1.8708	2.9665	-3.0025	0.3979	-0.2504	-1.1139	-0.1091	-1.6009	0.8930	-1.2774	-2.4346	-1.4481	0.3957	0.0940	-0.0199	-0.5005	-0.7659	0.2400	-1.2775	-0.0247	1.1500	-2.3795	1.7842	-2.4925	0.6922	0.9822	0.9918	-0.4159	0.2229	0.6678	1.9025	-0.3142	-1.2707	-1.8491	0.2284	0.8008	2.3368	-0.0885	1.2178	1.5183
-0.5424	3.4904	-1.4425	0.1192	-2.3153	1.0085	2.2965	0.5953	-0.2128	-1.4812	0.2155	0.2102	0.3971	-0.8452	2.1961	-0.2919	2.3696	0.4578	0.9915	-0.9634	-1.0894	-0.4166	2.1139	2.2210	1.3772	1.3160	1.1042	-0.5529	-0.1314	1.0666	0.6456	2.6760	2.1629	-0.2285	1.0244	5.3789	-0.9122	-0.5344	-0.3346	0.6644
0.3111	1.0337	-0.1767	-1.0806	-0.6025	-0.9672	0.3338	1.0823	-1.5241	1.6492	0.4525	-0.5780	-1.1724	1.4690	2.4319	-1.6210	-0.1664	-2.3368	0.3343	-0.8086	-1.4547	1.9652	-1.5537	2.0766	-1.3909	0.9710	-1.0956	-0.4093	-3.9682	0.9286	0.7863	0.5860	0.2781	0.8446	1.1985	1.1424	1.2020	0.0264	1.0970	-0.5723
0.6882	-0.9254	1.0121	-0.0289	-0.3722	-1.2271	0.9956	-1.1164	3.3727	2.5161	0.9400	0.0866	-0.0408	1.6676	-0.6376	0.7856	0.4597	-2.4344	0.8070	-4.1230	1.0199	-1.2321	0.9259	1.6382	2.3098	-0.2047	-1.1065	-0.7364	-2.6557	-0.5963	4.0108	1.8371	-0.8646	-0.7159	1.2178	2.1067	0.5180	2.5550	-0.3175	-3.6654
1.5092	0.2374	-0.8655	-0.2569	3.5008	0.1171	-2.2457	-0.5030	-0.5622	-1.5183	1.0249	1.5154	-0.4623	1.1857	-2.0316	0.5911	0.4472	1.6564	-1.4413	1.5272	0.6973	-0.0060	0.4255	-3.9530	-0.4972	-1.3053	-0.0121	0.2415	3.5367	-0.3410	0.7765	1.0752	0.2691	1.0503	-1.4091	-0.2770	-0.9577	0.3414	-3.4275	2.1631
0.0931	-1.2016	0.7048	1.7109	-0.6345	0.6480	-0.4057	0.8881	-0.8079	1.3603	5.3656	-3.2423	-0.4359	-0.8736	3.8565	0.6620	0.5604	-0.2711	0.8193	1.7550	-0.7266	-0.6205	-4.1193	-1.1762	-1.1844	-0.2143	0.5105	1.6232	0.4101	-1.5095	-0.9816	0.3149	0.8138	0.8359	-0.0550	-0.1245	-0.3252	-2.2740	1.3353	0.2286
-2.4478	0.2606	-0.2093	-0.4535	-0.6654	-1.2843	-0.8431	-0.8700	-2.0163	-0.9835	0.4211	-0.6821	1.3039	-0.2450	-0.5694	0.5064	0.4500	-1.1153	-0.9076	-1.8431	-0.3345	0.5023	2.3645	-2.6385	0.2118	-0.2784	1.4008	-0.0801	-0.2772	-1.5709	1.8261	-0.5923	-0.5045	-0.1990	1.5101	-0.5730	-1.3491	0.7076	-1.8465	0.6847
-1.4142	0.9713	-1.5974	0.4622	1.4095	1.1526	-1.2879	-0.6656	0.6055	-0.2277	0.7889	0.3974	-2.0018	0.2100	1.7663	0.5482	0.5592	0.6948	-2.1998	-2.3539	-0.1642	-2.6057	0.4534	-1.1050	1.6721	2.7454	0.5114	2.2470	2.2859	0.3508	-1.0401	0.2502	1.8409	-1.3572	-0.0005	-0.4195	-0.5348	1.9269	-2.5950	1.4085
