X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50
0.8698	-0.0288	-1.1390	-0.6882	0.7087	2.1943	0.1711	0.0225	-1.4853	-1.6385	-1.9890	0.9787	0.2690	2.1103	1.4092	1.0864	0.5923	2.1461	3.6759	1.9220	-5.5723	-0.6535	2.3059	1.2738	-10.8384	-0.4700	-8.9064	-3.1220	-2.1440	-8.2074	3.9711	-3.2251	2.6217	-0.8499	1.4270	-3.3667	3.8559	3.2800	4.2045	7.1306	9.7862	-14.3297	-8.8798	13.5368	-19.6085	25.0978	16.8605	34.4225	20.8437	-30.6913
0.2276	0.8332	0.5848	-0.3003	1.6679	2.3029	-1.2746	-1.3731	-2.5242	-0.8293	-3.6272	-2.6527	2.9655	0.3366	2.6842	-1.0010	1.7873	7.8060	-12.5437	-4.1941	3.8698	11.4060	4.1841	-12.0678	-9.4179	4.7453	-3.0115	5.0251	0.4737	16.7733	-1.6109	-2.5913	-6.8802	16.0022	11.6634	11.3111	-8.1710	0.6059	7.8699	-13.8562	21.7906	10.5798	-4.4076	-10.6925	16.9304	15.6424	0.2647	-1.0746	-54.2959	-21.3760
-0.6595	-1.0500	-0.8146	-0.7997	-1.4398	-0.7136	0.7753	0.0742	-0.6954	-1.1785	0.4651	1.7107	-1.6218	0.6637	-1.9266	1.1524	-1.1043	-4.4164	7.3093	2.0308	-3.0619	-4.2595	-2.4750	5.3095	0.9462	-2.2686	-1.9116	-2.5598	-0.4999	-10.1742	-1.7143	2.3905	3.6360	-9.8183	-8.1840	-4.8390	0.0614	4.1472	2.1551	2.2370	-5.5034	-8.6396	-2.1623	4.5421	-10.8418	-3.5637	4.1613	2.4164	14.5349	-1.9091
-0.5711	-0.9401	-1.3710	-1.4505	-1.3212	0.6394	0.8990	-1.9550	-4.5636	-3.5608	-5.0469	-2.0197	3.5432	-0.4107	3.4200	0.5965	-2.0428	8.4661	-9.2728	-4.4845	-0.1493	-0.1633	4.2259	-11.1059	-8.7163	3.3512	-2.7065	4.2729	-10.1891	13.8358	-2.4678	-3.7576	-6.7315	0.1501	1.5311	1.6706	-13.2458	-0.9639	-6.0484	-0.4011	-1.5346	1.9911	-1.8917	-2.5274	15.0647	1.4115	4.8858	6.9277	-26.7822	-21.3192
-0.0810	0.6780	0.6230	-0.2609	0.3932	0.1219	-1.2138	-1.2225	-0.4976	0.6886	-1.3142	-2.8012	1.5716	-1.8146	1.0294	-1.6706	0.9359	3.3867	-7.7269	-1.9974	4.1057	4.8728	2.1305	-6.2713	0.0783	2.6582	2.7534	4.4236	1.1744	10.7072	-1.2040	-1.2290	-5.1340	6.7829	4.3250	5.1049	-5.1512	-1.2043	1.6486	-5.5039	3.4279	11.3382	2.0596	-8.0115	15.3240	-4.0006	-6.7176	-13.4073	-32.1837	6.4575
-0.3964	-0.8321	1.6723	1.7945	0.0047	-3.5629	2.0304	2.1283	3.6482	1.2066	3.8673	1.4710	-1.0576	-1.2021	-2.4124	0.1543	-1.0555	-6.5719	8.0850	0.0585	2.2920	-4.3029	-4.0217	3.6594	9.7687	-3.7264	8.7690	-2.5743	4.5994	-7.2325	-1.5608	8.6448	0.9393	-20.4202	-15.8857	-5.8007	-2.3827	4.4637	1.1710	-3.1348	-16.0997	3.9746	8.7511	-2.5425	-6.4524	-27.1281	-5.7307	-14.9778	20.6885	14.7026
0.0884	-0.6682	-0.3271	0.4044	-1.5975	-1.1432	0.7878	2.1220	2.7698	1.8323	5.9781	6.1174	-6.2885	2.1818	-4.9093	2.8010	-0.4826	-13.0874	19.9420	7.7615	-7.2786	-10.6008	-7.2508	20.9423	7.2945	-6.8810	-1.7168	-8.6847	3.8782	-29.5638	-0.2521	0.7365	15.3814	-6.1209	-6.1572	-11.7353	22.1795	2.2337	-3.9851	10.5272	-4.0162	-21.4884	-3.4954	10.2087	-34.6166	9.2360	6.7361	10.5760	71.9148	16.9520
2.1026	0.7818	-2.0159	-2.8536	-1.1435	5.3281	-1.2334	-2.7392	-5.6147	-1.7225	-4.0149	0.5529	-0.0042	1.1794	4.8636	3.1492	1.4835	7.8877	-1.3291	3.9374	-9.0566	-2.5784	3.9133	1.9124	-7.3740	2.1478	-11.1350	-4.4758	-12.7899	-0.2963	6.2011	-14.1172	-3.2487	7.4475	7.3057	3.1013	2.4352	-11.7075	-9.9083	29.7735	-8.3997	-15.5819	-7.7258	23.0452	-0.2375	16.4327	6.3565	29.5037	21.8701	-6.8017
-1.8412	-1.6813	0.4496	-1.3932	0.9420	-0.9447	0.5147	-2.4833	-5.3043	-5.6979	-8.8613	-6.6834	7.9949	-1.9837	3.2926	-2.3085	-0.8632	12.7017	-24.1856	-13.7655	10.4938	16.7821	7.9410	-30.7975	-21.2400	6.5460	0.5134	14.8758	-1.1929	36.6075	-14.4808	4.8101	-13.1932	11.6763	6.7002	12.2565	-31.8501	16.1027	15.8286	-45.4975	35.3133	26.2031	-5.0773	-35.9378	34.8351	15.0431	6.9297	-12.6399	-126.9345	-54.4752
0.1336	1.8026	0.1827	0.6823	0.4337	0.3485	-1.8721	0.1415	2.0620	2.7780	1.7155	-1.0839	-0.1208	-0.6958	0.4176	-2.2802	0.6366	0.5610	-4.1791	0.7407	3.2386	0.0370	-0.8350	1.4734	10.8269	1.9117	3.9367	1.9229	0.7919	5.9976	4.4312	-0.7900	-1.4437	7.3105	6.6129	4.6902	3.0152	-9.7265	-8.0854	5.0508	-10.8698	8.4676	7.1132	-0.1888	16.9009	-17.2578	-16.1681	-20.8904	-5.7830	32.4992
-0.9920	0.1747	1.9445	2.0269	0.7667	-3.2010	0.7416	2.8446	5.7845	2.8781	6.0624	2.0786	-3.2446	0.0968	-5.6957	-1.7066	0.2511	-12.0220	11.5759	2.7853	2.6770	-1.1382	-6.1630	10.1303	9.0032	-4.3120	6.0545	-2.3061	13.8689	-17.5656	0.3621	8.3853	8.5984	-7.7141	-7.9467	-7.6181	12.3424	7.4395	11.8988	-6.7421	4.2725	0.0492	3.8939	-3.2788	-23.6070	-3.9846	-1.1742	-8.2475	30.6916	13.0417
-1.8846	-5.1486	-1.3173	-3.3307	-2.9302	-1.5473	4.2652	-2.8572	-9.7217	-10.0934	-9.9036	-1.4729	5.5419	-0.5335	4.4888	4.6685	-3.6878	13.6306	-6.5879	-7.7479	-6.5663	-9.5788	5.4524	-16.5893	-19.5994	-0.7301	-5.2160	0.7950	-22.1424	12.3369	-4.2101	-3.2885	-11.8427	-24.5776	-14.3188	-8.9024	-28.1105	8.8233	-13.6401	5.4571	-17.5130	-11.3134	-3.4199	7.6123	3.9342	-3.0884	19.9162	37.9537	-3.9426	-58.8043
-0.1577	-4.5112	-3.2932	-3.8210	-3.4980	2.0713	3.0609	-3.2260	-11.0521	-8.4837	-8.9273	2.4775	2.1787	2.1204	5.3889	8.1984	-3.1258	14.1393	-4.5358	-4.4254	-9.8958	-8.1609	2.2052	-11.5755	-9.1934	0.6858	-8.1994	-6.3730	-27.4192	15.1009	-5.4708	-5.3007	-11.3579	-14.6669	-6.9553	5.4720	-29.0437	-4.6498	-25.8953	7.4919	-26.8474	-11.9524	-3.3420	6.7882	26.8085	-13.9841	3.6967	8.0356	-21.6413	-24.5711
-1.3197	-1.0959	1.8632	0.6823	0.3706	-3.2628	1.9029	0.4723	1.2542	-0.5752	0.1686	-1.9746	2.0984	-2.6245	-1.3514	-0.9337	-1.6236	-0.3614	-10.3267	-8.6647	10.9312	10.6136	-0.4546	-14.2717	-2.5683	2.3475	10.9527	9.2128	7.2446	19.9125	-18.5354	9.2460	-1.9926	10.8366	3.6073	8.4303	-12.3468	12.7795	4.7694	-44.7262	22.4500	27.9114	2.2061	-42.8478	26.6828	-4.4423	-5.0195	-46.6806	-85.6898	1.7048
-2.0155	0.1502	3.1019	1.5947	2.0043	-3.7473	-0.0340	0.9454	3.5460	1.3269	1.0983	-3.6283	1.9246	-2.7111	-2.5481	-4.5339	0.5066	-0.7911	-10.2745	-6.1561	9.9771	5.7484	-0.0154	-7.7597	0.8062	0.7286	9.7838	9.4588	9.7533	12.5812	-4.8543	5.2927	-0.3587	14.4216	9.2120	0.8025	1.5393	8.1656	3.5447	-25.1477	17.3888	20.3521	6.2075	-24.9226	10.8998	2.0918	-5.9440	-20.3991	-37.4394	6.7117
-1.3606	0.1340	0.8469	2.9683	1.3313	-4.1949	0.2706	4.9959	9.0429	3.9609	9.2230	3.9103	-5.2859	1.6079	-7.5697	-1.7862	-0.5905	-14.4011	14.9578	4.4532	0.7561	-10.2098	-9.7676	19.1999	22.0581	-6.7733	8.2109	-5.9700	11.1515	-21.1760	7.4331	10.3958	14.0934	-4.8951	-2.5537	-10.2849	22.1411	-2.9645	-5.6690	3.8557	-15.2610	-4.3221	11.5223	5.4110	-20.1371	-16.2210	-12.9127	-13.5693	67.4775	46.5818
-1.4000	-0.8514	0.6973	1.9921	-0.2195	-4.0021	1.6053	2.5108	4.3706	1.6561	4.7098	2.2890	-2.4522	0.0038	-4.3321	-0.7163	-2.0848	-8.9279	10.4143	1.6004	0.4106	-8.0165	-4.4780	9.2417	6.3018	-4.6960	5.2004	-1.6021	5.7979	-16.4356	1.8826	4.6628	7.1554	-13.3664	-10.4195	-14.5882	12.0259	4.0186	2.1048	5.3785	-6.3708	-6.0493	4.1993	3.7511	-26.2775	-7.9055	4.1476	9.5713	56.3185	1.0066
-3.1865	-3.1499	-1.1842	-1.2476	-1.7050	-2.6788	1.1600	0.0869	-2.8283	-4.4432	-1.9252	1.7474	-0.8093	1.8956	-3.9447	1.1949	-2.4218	-2.5220	3.0329	-2.2160	-2.5502	-5.0407	-2.2729	0.4698	-10.5295	-3.0341	-4.8127	2.0614	-1.4130	-7.7658	-6.5925	0.8340	8.1484	4.5727	2.4447	-10.6436	4.3821	13.1816	0.9595	-12.9912	19.5947	-12.3345	-9.0694	-7.7795	-19.5454	31.9438	17.9030	20.8343	5.1474	-31.2711
1.8467	2.6917	0.9112	0.2301	2.3302	2.4909	-2.2845	-0.3991	1.6590	2.6434	0.1906	-2.5381	0.7032	-1.5011	4.1515	-1.8372	2.9009	9.0096	-10.0953	0.5889	2.0549	-0.0359	1.4498	-1.9905	14.8870	3.4858	5.2783	-1.8873	-5.2748	15.7889	14.7395	-6.6062	-10.5514	10.0954	11.6124	9.9675	0.1789	-23.6439	-18.0386	28.9831	-32.6543	13.3690	14.9385	16.1009	30.5964	-30.6978	-26.8745	-14.4240	9.5730	48.3880
-1.9845	-1.7359	0.5904	0.3151	0.1343	-2.6016	0.9964	0.3931	-0.5031	-1.9200	-1.1275	-0.6677	1.3057	0.1866	-2.8659	-1.0859	-1.1064	-3.0063	-0.5614	-4.1031	3.5923	5.0765	-0.2652	-5.9226	-9.1269	-1.1033	-0.0595	4.2802	6.4905	0.0139	-8.0808	7.3525	1.2178	-4.6963	-6.0386	-2.7694	-7.1390	16.6567	17.7697	-26.2528	23.7288	2.7945	-5.1604	-16.1470	-9.6334	12.5905	10.9808	2.2844	-30.5737	-35.3022
-2.4039	-2.8054	0.0958	-2.1665	-0.8061	-1.9303	0.4794	-1.9598	-4.7827	-5.3580	-5.7220	-2.9279	3.3711	-1.1043	0.7814	0.1585	-0.7290	8.2863	-10.9525	-6.6756	1.4439	-0.3308	2.6542	-12.8175	-10.2831	0.5668	-0.1728	5.6760	-6.8553	15.0572	-4.1816	-1.1389	-6.4852	3.1829	3.2621	-1.7166	-13.2998	7.0612	-4.9050	-10.0579	4.0897	4.4762	-0.9946	-8.7411	12.2800	6.4752	4.6818	7.7519	-33.8481	-24.5533
-2.2332	-1.9884	-0.5769	1.5666	-1.2517	-4.5022	2.0808	2.0972	2.7412	0.0541	3.1025	2.3881	-1.4527	0.4713	-4.1491	0.3554	-3.8920	-6.2614	5.1388	-2.0766	2.4641	-7.5678	-5.9277	3.0189	12.8203	-3.2193	7.7213	-1.2072	-0.0227	-2.2888	-2.9809	9.6701	3.0342	-14.2946	-10.3918	-5.4976	-3.7457	0.3569	-7.0957	-6.8650	-18.2267	3.5729	9.6325	-8.0257	4.2325	-30.7819	-10.3240	-24.2199	12.1681	18.3024
0.3340	1.2597	-0.0675	1.2772	1.4616	-0.1103	-1.2261	2.2225	5.0233	3.6333	4.9115	1.4902	-3.0289	0.6743	-2.1221	-1.0127	0.8795	-3.7725	4.4068	3.6751	-0.4133	-4.3586	-3.1862	10.7698	11.7791	-1.2749	3.3339	-3.4096	4.4611	-8.2874	7.8114	-1.0228	7.0830	11.0070	10.3311	-2.3906	19.6346	-10.0234	-11.3532	11.5769	-7.1914	-1.0106	5.0582	7.2819	-5.5848	0.2860	-9.1461	-5.0919	40.3831	37.5570
0.3772	-0.8184	-2.3412	-2.2026	-2.4519	2.6586	0.1655	-2.1937	-6.0917	-3.3162	-4.1581	1.3405	0.1929	1.8730	2.7577	3.0960	-0.9013	4.0208	3.7014	2.6853	-8.4591	-5.2317	2.5148	1.2599	-10.3270	0.3015	-11.1940	-3.2884	-11.4534	-7.5134	3.0398	-8.7900	-1.6820	-9.1845	-5.7768	-5.0298	-3.1080	-2.1831	-0.8526	20.7520	-4.5230	-20.4348	-9.4147	19.6872	-14.4036	13.7265	15.1325	36.0387	27.6143	-31.8840
-0.2333	1.8923	0.7164	2.7754	0.6863	-1.8951	-0.8842	3.3802	7.6237	5.5230	8.2537	2.4410	-4.4640	0.8102	-5.8613	-2.7288	-0.1518	-14.7972	9.3040	3.5154	6.0182	3.8272	-6.7226	11.9833	14.3765	-1.4748	6.6851	0.4911	17.3580	-13.2105	-3.7969	9.0140	13.0505	8.9070	2.3654	0.5974	17.2798	1.9095	12.3251	-16.6261	14.7799	8.0454	2.8226	-15.4793	-9.5242	-0.1791	-9.6153	-33.4640	1.6389	34.5965
-2.5601	-1.7586	2.0072	1.5732	0.5772	-6.0552	2.1121	3.0156	5.4076	0.0823	4.2396	0.1438	-0.8721	-1.3467	-6.2345	-2.2615	-1.5460	-9.8834	7.1754	-2.0975	4.8232	-2.6860	-4.2697	3.1251	0.9975	-5.0075	8.6783	2.7809	13.1522	-12.1017	-4.2954	10.8881	8.3068	-9.6594	-9.0910	-14.4808	8.1588	16.5392	11.0780	-18.1665	11.1803	3.5233	2.9859	-12.2266	-26.1339	2.5689	8.1053	1.9267	21.1687	-9.1679
-0.2241	0.4967	1.7416	2.2856	0.5325	-2.6295	0.8383	2.6982	5.2863	3.3673	6.0761	2.2466	-2.7703	-0.2266	-2.6708	-0.6009	-0.3339	-6.7118	7.9120	2.6200	0.7096	-8.4049	-5.2495	10.9968	15.5850	-3.7634	8.1938	-3.7918	3.6884	-10.8128	6.4226	2.4383	4.5059	-7.2835	-4.3250	-7.6459	13.7101	-6.5854	-9.8308	13.8768	-20.7811	-0.9130	11.2441	7.3539	-9.9619	-21.5302	-10.6894	-5.7660	58.3610	33.5303
-1.6058	-1.7402	1.0182	-0.4537	0.9308	-2.1499	1.0236	-0.5793	-1.6277	-3.2364	-3.9874	-3.1495	3.6723	-1.4633	0.5895	-1.0227	-0.4335	6.2207	-10.0811	-6.8164	3.0728	1.6729	3.5434	-12.1817	-11.2013	0.3890	1.4593	6.4141	-1.9204	13.1764	-3.8726	1.1837	-4.2677	3.8302	3.8059	-2.3680	-8.4819	9.5831	-0.3888	-14.5065	11.3039	6.7000	-0.7427	-11.0771	5.3267	10.7577	8.1872	11.0726	-27.4525	-28.1250
0.0483	-3.0391	-3.0471	-1.7851	-3.8982	0.1854	3.1023	0.1361	-4.0688	-3.7735	-0.1289	6.3724	-3.3446	3.0394	-0.0895	7.0708	-3.4962	-2.2404	16.7354	4.8746	-13.1971	-18.0619	-4.7077	11.8725	5.2181	-5.1802	-5.8361	-13.0060	-16.4761	-18.5845	2.3636	-1.4185	3.0102	-29.5723	-19.0089	-9.8363	-3.4647	-5.8074	-20.3396	27.1785	-39.2295	-27.8362	-0.3994	25.5370	-14.2248	-20.7022	4.9796	16.7170	68.6759	3.0278
0.2682	-0.3041	-0.0726	-1.2642	0.2111	0.4985	-0.4061	-1.0832	-0.8993	-0.9798	-1.7083	-1.3391	0.3610	-0.7655	0.5403	0.2376	0.6805	2.8445	-6.6870	-2.4587	2.1410	6.2547	1.6178	-6.1418	-5.6987	1.5423	0.3092	3.1116	1.2665	9.9901	-6.6146	-1.0389	-0.6597	14.8162	8.9015	5.6753	-2.3304	2.4582	1.4319	-14.9016	16.7511	8.3617	-3.3348	-14.5449	11.7825	13.4870	0.8243	-8.1223	-38.2717	-4.6946
-1.9232	-1.7299	1.9448	1.1945	-0.9849	-4.7658	2.8538	0.6256	1.0804	-0.8148	0.7458	-1.2867	2.2711	-2.6193	-2.0467	-0.9434	-2.7231	-3.6156	-1.9210	-6.1002	7.5711	2.7842	-0.9345	-8.7097	-2.3278	-0.7250	9.6249	6.5693	5.7628	5.7824	-12.1824	9.2465	-2.1754	-13.6557	-13.3783	-4.1162	-11.8728	14.8239	9.6859	-26.9015	7.9786	14.3152	3.5263	-24.8378	2.3872	-14.3134	2.7393	-19.8057	-32.6979	-15.5685
-0.7698	0.5865	2.0667	1.2528	0.8887	-2.3172	0.1063	1.0795	3.4977	1.9922	2.9448	-0.7395	-0.5644	-1.5768	-1.8792	-2.0777	0.4155	-2.8760	-1.4536	-0.7115	3.6937	-2.1461	-1.9473	2.6091	6.6071	-1.1429	7.1197	2.9207	4.8513	0.6951	-0.2477	1.3341	3.4862	9.2575	6.7526	-2.6056	9.8606	0.2838	-7.5581	-4.3605	-0.5644	7.2632	6.4801	-8.4156	2.3802	-2.1767	-6.5172	-13.0783	7.1293	25.8348
-0.5335	-0.9003	-0.9669	0.5889	-3.6182	-1.5144	1.7565	2.2117	2.6755	2.1552	7.7337	7.8596	-7.8383	2.7736	-6.8078	3.1143	-1.9642	-18.5584	28.9485	11.5114	-10.0432	-15.9609	-10.1033	28.9203	12.5197	-8.3228	-2.7625	-12.2785	3.9388	-43.5034	3.2894	1.4153	17.3483	-22.3982	-18.7465	-18.1489	24.0264	0.5247	0.9720	23.6336	-15.9434	-31.5127	-2.3372	21.7463	-49.5623	-2.1008	7.7659	16.3268	107.4702	18.4889
-1.1430	-2.2084	0.4587	-1.8156	-2.1176	-1.4218	1.4496	-2.9784	-5.3629	-3.5994	-5.0750	-2.4001	3.4192	-2.6822	2.0590	1.1346	-1.2528	6.1791	-6.4570	-4.1752	0.0950	-0.6606	3.9890	-10.7632	-12.9276	0.4543	-0.0330	4.7561	-6.7001	8.4953	-6.6613	-4.8442	-7.4397	-6.2458	-6.1255	-4.9259	-12.4301	8.3209	2.2606	0.1422	2.6351	0.9097	-3.1978	-5.0053	0.6610	5.6753	11.5429	16.0846	-16.1309	-31.7667
-1.0480	0.5575	-0.2205	1.5252	0.9226	-1.1344	-1.2397	0.2998	1.2461	1.2503	-0.3656	-2.2108	1.7384	-0.3337	0.1003	-2.7910	-1.1046	2.2077	-10.7005	-4.7094	6.3154	3.4518	1.3298	-6.7304	4.0008	3.1092	3.9668	6.7801	0.1435	16.5268	-3.1316	2.4994	-1.1838	15.9959	12.3426	7.3823	-3.6488	-3.6314	-5.8332	-16.0819	6.1360	15.0568	4.6774	-17.9252	26.0997	-2.7433	-11.7462	-27.8459	-44.3201	17.6973
1.0299	1.5514	0.0959	0.0252	2.3013	2.3323	-2.2697	-0.7471	-0.4704	0.8287	-1.9809	-2.0684	1.1026	0.1506	3.2536	-1.3159	2.6121	8.0528	-7.0824	0.3272	-0.3039	1.1036	3.0939	-3.0205	2.0918	2.4387	-1.9646	-0.7873	-3.9899	8.4753	11.0127	-5.9834	-6.5403	9.1760	10.8024	5.2211	0.4867	-11.0713	-8.2376	17.2730	-10.9016	2.7208	3.9011	14.0771	11.8874	-2.4827	-8.2679	6.1551	2.7408	12.4658
1.7257	-0.6802	-3.6842	-3.9795	-0.8247	6.3278	-0.8191	-3.7310	-9.8740	-6.1862	-9.7429	-0.8591	3.1577	2.5893	7.8521	4.0459	0.5449	16.5946	-7.7381	-0.2892	-10.5823	-1.5291	7.4953	-9.3248	-15.2352	4.2132	-16.4904	-4.1015	-22.1237	11.5991	6.9211	-12.0983	-11.2037	-1.2100	4.3527	7.5719	-17.6251	-9.8664	-12.2533	24.1005	-13.3977	-16.2574	-9.7195	26.0858	14.3678	11.0508	9.6528	35.8422	-11.7816	-34.0367
-0.9095	-0.2539	0.9457	1.0217	1.0675	-2.3979	-0.1306	1.6689	3.9073	1.4239	2.9767	0.1313	-1.6249	-0.3653	-4.6251	-1.7719	0.0881	-8.3536	0.9262	-2.5408	8.5736	11.4099	-3.6880	-2.6875	2.6473	-0.3300	6.2484	3.9249	15.6330	1.7117	-11.9687	12.7913	4.2276	4.1873	-2.6748	5.6848	-3.6147	12.7948	21.5100	-38.6471	26.3595	17.2102	-0.8534	-29.4319	4.1523	-0.9277	-4.6431	-35.5545	-56.2182	-0.3014
0.9740	0.4438	-1.7135	0.7650	-1.2454	1.0973	0.5252	1.3970	1.1784	1.8420	3.6444	4.3977	-3.3552	2.3227	-0.4457	2.6110	-1.2854	-4.8368	12.9481	6.3864	-7.1229	-10.8689	-3.5145	14.5587	9.9421	-2.5337	-2.7523	-8.6523	-5.0547	-17.7136	7.9871	-2.7811	5.4517	-12.2991	-6.8627	-6.4151	11.4129	-11.4130	-11.0635	27.7581	-24.4354	-17.4926	1.7474	22.7764	-16.0159	-11.8377	-1.6383	11.3600	69.5479	18.8821
-2.4035	-1.9684	0.4331	0.9502	-0.4347	-4.2796	1.3361	2.4132	3.1732	-0.3131	3.7353	2.3252	-2.2181	0.9146	-6.7569	-0.3575	-1.7848	-11.7206	8.8542	-1.1055	3.5644	2.1596	-4.8725	3.9568	-4.4776	-3.9671	2.7061	2.7480	14.0115	-13.9406	-12.1007	10.2069	13.0439	1.2577	-3.7293	-8.8529	9.0272	19.9808	17.9239	-32.8696	33.5604	-0.4415	-7.1919	-23.0361	-26.1621	25.0666	13.9063	-3.3717	-7.4891	-20.5510
0.2711	1.8335	1.1539	0.5852	2.2864	0.6388	-2.1762	-0.5829	1.1286	1.5883	-1.2001	-4.2636	2.7293	-1.8889	3.0278	-3.1941	1.9802	8.7773	-14.5387	-3.2009	5.0330	2.8145	3.8607	-7.4811	3.8200	3.7935	4.4557	5.2613	-2.0131	18.9144	8.2446	-5.4777	-7.9486	16.8033	15.3049	5.6816	0.8536	-12.4029	-10.3614	10.0928	-7.5655	14.9545	8.5991	1.5866	23.4699	-7.7965	-14.2711	-4.5899	-11.5103	19.1993
-2.5492	-0.7754	2.7307	2.2333	0.6697	-5.6101	1.7167	2.0329	5.0334	1.5224	3.4893	-2.2289	1.3982	-2.8951	-5.0925	-4.2862	-1.5386	-7.7711	-0.6937	-4.6856	9.8758	4.2643	-2.3086	-3.8051	1.5555	-1.4100	11.7607	7.3057	15.0482	-0.3378	-7.3905	12.0038	2.1628	-7.9160	-8.6770	-6.3875	-0.8802	16.1708	15.6038	-29.1520	15.3655	16.4036	5.2392	-24.0938	-7.3940	-9.8363	0.4115	-20.1043	-21.0118	-5.8626
-1.1113	0.1876	0.5831	1.1373	0.9376	-1.2826	-0.8018	1.0149	1.9670	1.2861	1.7271	0.3456	-0.8809	0.5956	-1.6477	-1.3165	0.3155	-0.6685	0.1738	0.6872	-0.0129	-5.9831	-2.1149	5.1524	7.2245	-1.6341	1.8442	-0.4773	-0.1973	-2.5505	7.1807	-1.3089	2.6254	6.2540	7.0551	-4.1833	10.3373	-5.7326	-9.8849	9.6665	-8.0895	-2.7240	5.6559	6.2196	-2.7453	-0.6796	-6.4501	4.2366	31.2514	18.3377
-1.6734	1.3418	2.3165	4.4992	2.9814	-4.8523	-0.6409	5.4036	11.6632	6.5182	10.3978	2.2671	-5.4083	0.9431	-9.0518	-4.8198	0.3137	-17.3758	10.9451	2.5790	7.7238	-0.0334	-9.2753	15.3022	19.9966	-4.7981	11.0666	-0.4503	22.4294	-17.5428	2.8734	13.4943	15.1897	6.9105	3.0361	-6.2812	24.9265	3.2674	10.5445	-14.4039	9.1340	8.5308	9.8828	-11.2274	-20.0266	-6.1640	-12.8549	-27.2971	33.3536	41.1724
-1.1407	-1.9932	-1.1424	-2.4822	-1.1295	0.1793	0.3237	-2.8479	-6.3210	-4.9981	-6.8466	-2.4367	3.6221	-0.7334	3.3044	1.2329	-0.6808	11.2770	-6.3258	-2.2717	-5.6536	-7.8858	5.4825	-7.3411	-13.5734	0.0565	-6.5852	1.3691	-14.3482	4.7554	6.7519	-9.8794	-8.2389	-7.8477	-1.7279	-9.8961	-7.1598	-0.4821	-9.5056	23.5438	-12.2923	-12.9417	-3.4151	19.8928	-6.7467	8.5386	14.0938	46.7368	26.4745	-37.2563
0.3182	0.8763	1.7082	0.6610	0.4494	-1.4052	-0.0094	0.7077	2.9873	2.0476	2.7698	-0.7120	-0.9015	-2.0533	-0.6100	-1.3281	0.6258	-2.6492	-0.3613	-0.1592	4.6668	1.1839	-2.3426	0.4683	11.0794	-0.0655	8.6390	0.7823	4.4962	3.4608	-0.8843	3.6764	-1.8198	-1.7004	-2.7291	2.7044	-0.9982	-2.6992	-2.1775	-2.0725	-12.0681	13.0902	9.2586	-6.4770	12.2475	-23.7753	-14.4552	-28.5800	-8.6006	32.4034
-0.2093	-0.5667	-1.0595	-0.1219	-1.6229	-0.8841	0.2919	1.4471	2.4300	1.5181	4.9186	4.4134	-5.2534	1.5312	-5.1194	1.7077	-0.6458	-12.3391	17.6308	7.3938	-6.3180	-8.5745	-5.9649	18.9884	6.5297	-5.7327	-2.3579	-7.2384	4.6427	-27.0955	1.1060	1.7153	12.7683	-8.8752	-8.5408	-10.9299	17.6325	1.7272	2.3358	9.8828	-3.5836	-19.4347	-3.5091	11.3194	-31.7984	5.9793	5.6256	11.2436	61.6999	11.7980
0.9230	-0.4396	-0.8556	-2.2266	-0.6080	3.0785	-0.0823	-2.4291	-5.3532	-3.1207	-5.1045	-0.6812	1.5829	0.3168	4.2199	2.4219	0.9392	9.2403	-4.8726	-0.2350	-4.8743	-0.0414	3.7674	-5.6899	-8.7120	1.9179	-6.7994	-2.0779	-10.6476	6.7184	3.4273	-8.7463	-7.3590	1.0395	2.3794	3.0082	-7.6843	-5.4069	-5.0496	15.7954	-5.5858	-6.5007	-3.9781	12.7722	5.3037	7.9479	5.2290	22.4304	-0.2185	-18.8799
-1.7473	0.3660	2.8530	1.3837	2.7065	-2.8798	-1.2214	0.9536	3.8116	1.6727	1.6244	-2.8169	0.4863	-1.2692	-4.2144	-4.2873	1.7433	-4.3319	-8.7269	-5.6035	12.3900	14.6667	-1.7028	-8.0361	-0.3770	0.8733	7.4565	9.4248	17.4841	11.9398	-9.9414	9.8631	1.8539	20.9661	10.4598	7.6134	-0.5694	13.6535	20.6405	-42.1422	36.6589	24.5186	1.1767	-35.0650	11.3172	12.4039	-6.6276	-33.1914	-72.4310	0.7303
1.1453	2.0448	0.1892	3.0244	-1.3140	-0.4398	0.5731	3.7798	8.3339	7.8468	12.3344	7.9755	-9.2575	1.9908	-6.5181	0.8918	-0.2172	-20.0606	29.8778	15.0225	-8.1692	-16.4334	-11.7779	35.8892	29.3825	-7.6482	3.4048	-16.3750	8.0550	-44.2769	14.8125	1.4728	15.3297	-22.7085	-16.5458	-13.5486	32.9119	-15.0686	-5.9384	42.6163	-38.7419	-24.1990	9.6216	33.6835	-41.3151	-32.3991	-12.3410	0.1618	138.1888	61.6993
