X2	X3	X4	X1	X5	X6
-1.5750	0.3097	0.3644	-0.7153	0.7900	2.0199
3.6761	5.3883	1.4799	9.0278	1.6203	-9.2255
1.7282	3.8893	1.0920	4.5323	2.8237	-1.8477
-0.0404	0.7043	1.4887	-0.9505	-1.8229	0.6456
0.1756	-1.0348	0.0027	-0.9563	3.4085	5.9039
0.3252	-1.0667	0.1109	-2.0966	1.1719	5.6423
-2.2184	-4.0169	-0.0369	-2.8872	-3.0477	-1.6193
0.7936	3.1464	-0.0349	3.8026	3.1107	0.6964
0.3032	0.8012	-1.1761	0.8686	-0.8728	-1.3541
0.5178	-0.3032	0.0421	-1.2975	-2.8574	-0.3604
0.9220	1.0024	0.2581	0.3587	2.0073	2.6956
-0.8000	-3.3319	-0.9935	-2.3388	-2.5653	0.0584
1.3598	1.5603	-0.4184	-0.5765	1.4663	3.7737
-1.7508	-3.6122	-0.9686	-2.7616	-5.6560	-8.6337
-2.3701	-3.3678	-0.4965	-2.0935	-1.8824	0.3336
-1.8883	-0.9330	-0.8923	-2.6752	0.9901	3.3288
0.7219	1.4189	0.5145	2.0840	1.8356	0.1746
0.3081	-1.3698	0.0450	-1.0169	0.3898	1.8809
-1.6602	-1.2595	-0.1125	-3.2813	-0.9604	1.8336
-0.7560	-0.1813	1.3895	1.4934	-0.0960	0.6923
-0.4757	-0.4025	-0.5102	1.5213	0.8735	-1.5369
-0.4098	-2.0370	-1.7956	-3.4024	-2.6090	0.1471
0.6292	-1.4168	-0.6968	-0.8272	-1.5597	0.1626
-2.0042	-0.5417	2.4443	-0.4970	0.0720	1.1218
0.2011	0.6439	0.8559	1.2786	-2.0587	-6.9771
2.4040	2.8369	1.2663	4.7850	1.5705	-2.4368
-0.5501	-1.9804	1.3863	-3.4644	-2.6000	1.4008
2.9347	0.7868	-1.8051	-0.9111	0.5910	1.9907
-2.5561	-4.4343	0.3757	-3.5190	-2.6334	1.3847
0.4055	-1.1118	-0.6514	-1.6559	2.3154	7.4620
-2.0169	-3.0499	-0.6633	-5.1215	-2.9264	0.2289
-3.6268	-4.3879	0.4177	-5.7029	-2.5720	5.2032
1.6481	1.0919	-0.2379	1.2605	-1.7486	-6.4217
0.1806	-2.2538	-0.6223	-1.8202	-1.2999	1.8508
-0.4743	0.4286	0.5442	0.9744	2.0015	1.5863
-2.1104	0.4329	1.2162	-1.4332	-1.7694	0.4367
-0.5793	0.7537	0.6562	3.0022	1.7095	-0.9956
-0.6867	2.9222	1.8256	5.8512	3.8311	-1.1816
2.0991	1.9222	0.8001	2.3759	0.8787	-4.7911
0.4581	0.6534	1.3401	-0.8735	0.3298	1.5619
0.6873	2.9533	0.2935	0.5822	0.3528	-0.9123
-1.2838	-1.9697	-0.1133	2.4069	-0.2398	-5.5343
-0.2339	2.7253	-0.2363	2.0142	2.1433	-1.0666
2.2538	1.3055	-0.5369	1.5408	-1.0716	-4.2192
-1.6125	-3.9453	-2.0656	-4.6050	-2.7887	1.1619
0.6175	0.3590	-0.4291	0.1655	-2.0245	-1.0379
0.7660	0.7812	0.2921	0.6859	2.4837	2.7119
-0.4171	-0.2693	-0.8455	-0.3895	-0.0145	0.1128
1.9451	2.1358	-0.9020	0.9919	2.1816	4.7744
-0.0636	-3.2885	-2.4953	-3.6907	0.6773	0.4603
2.2013	3.1274	0.0583	6.9382	-0.7469	-9.3453
2.1117	2.9245	0.2751	2.6597	3.2914	1.7287
1.3919	-1.1117	-1.9538	-0.3206	-0.8794	-1.5721
0.6305	0.7138	1.0223	2.0413	2.7062	0.4129
-1.7436	-3.6506	-0.3698	-2.9492	-2.2629	-1.7593
0.4778	-0.8800	0.2181	-1.0869	2.0788	5.7948
-1.6439	-2.7432	0.0309	-2.7344	2.1013	5.4479
-2.2945	-2.1773	0.3883	-3.0036	-2.6695	3.2018
-0.6871	1.1137	0.5974	1.9717	0.4757	-3.5724
-3.1498	-3.4286	-0.4073	-3.1943	0.4532	4.3725
-1.2497	-2.8447	-0.1698	-2.3752	-1.7477	1.7425
-1.2959	-2.6971	1.0767	-2.2148	-0.6034	-0.1624
-2.9129	-5.1204	-1.9968	-2.3140	-3.7687	-0.0894
-0.8869	-3.6513	-2.5048	-2.9748	-2.2530	0.4315
-0.9796	-0.4009	-0.0082	1.0318	-0.0939	-0.4375
-0.1704	-1.9027	-0.2910	-2.7677	-1.3273	-1.9123
-2.7820	-2.4489	0.3072	-2.2459	-1.0262	-0.1990
-0.4416	-0.9616	-0.6764	-2.2617	-1.1655	0.6575
-1.4096	0.9538	1.6177	1.0748	-1.2324	-3.5620
-0.9983	-2.0824	-0.8169	-3.2166	-2.3218	-1.1633
1.3982	2.5606	-0.6381	1.3904	6.2892	7.8827
0.9100	3.4574	2.4627	5.3445	3.5875	-2.4642
-1.3981	-4.5269	-0.9215	-2.9953	-5.7703	-4.1018
-0.5962	0.0049	1.0266	-3.2926	-0.1366	1.6945
-1.0852	-1.3890	-0.1478	-0.7833	1.3020	2.6402
0.6940	0.8925	-0.6665	0.6070	0.6850	1.8745
0.3769	0.0280	-0.5243	-2.5989	-0.5158	1.7878
-0.4223	-4.1231	-1.6766	-5.8542	-2.8110	4.8577
-0.6515	1.6407	0.7408	1.2031	-0.2384	-0.4258
0.0226	-1.8114	-0.6496	-1.2189	-3.1411	-0.8638
-0.2301	-2.4210	-0.9498	-4.6748	-1.9102	2.3646
-2.8264	-7.4366	-2.5273	-8.2710	-4.1196	7.1843
3.7309	3.5342	-0.9116	1.8273	3.3755	1.1270
1.3197	4.1164	1.7957	5.0491	2.6665	-2.7401
0.5676	1.2984	0.2008	2.0862	0.3496	-4.7135
-1.5874	-2.4534	0.2623	-1.7442	-3.9606	-5.8278
3.5533	2.8822	-0.3063	1.9363	1.6286	3.0105
0.9532	3.5911	1.3536	3.4856	0.3459	-3.6367
-0.2920	0.4144	-0.2413	-0.5213	1.7908	3.6111
-0.5582	0.1827	0.9796	3.1621	-0.1856	-8.9783
-0.4974	-0.7880	0.1070	0.8260	0.3147	0.6608
-2.6193	-3.5530	-1.3931	0.8651	-3.3734	-5.8343
-2.4228	-5.6875	-1.2627	-6.1195	-4.9856	0.7713
0.2980	-2.4521	-1.1878	-2.1005	-1.6318	-2.9243
-0.0888	4.6094	2.4922	5.6706	4.3001	0.1096
1.0371	0.4984	-0.9500	-0.5763	-2.0299	-0.8574
-0.4007	1.9550	1.3489	1.2427	2.8411	0.2882
-1.0722	-1.1597	-0.1666	-0.0633	-3.0222	-2.3866
3.6391	4.2090	-0.3254	5.6036	4.2520	0.3737
-0.2872	-3.0126	-1.4699	-0.6575	0.0207	-0.0120
0.0172	-2.9301	-0.7787	-2.6387	-0.3612	1.8008
0.9603	0.6882	-1.0019	-1.6582	-2.0132	0.7899
2.1174	2.9535	0.1670	5.1848	3.0257	-1.3997
2.3547	0.8351	-0.1622	0.6654	1.1228	2.5408
4.0074	2.8648	-0.9560	4.4519	1.2007	-2.9831
-2.8033	-1.3387	0.2448	-0.2662	-0.4230	-2.3011
-3.0658	-3.8779	1.0703	-3.4949	-1.7529	2.8745
-2.1129	0.4463	1.0971	-1.8197	-1.0182	0.9504
-0.1409	1.8642	0.2645	0.8579	4.8270	6.0368
2.5844	0.1342	-1.7646	2.1176	0.1754	-3.5690
1.3289	0.5673	-0.8062	1.0470	-1.5941	-3.0172
-0.7767	-1.9918	-0.1812	-0.1718	-1.6335	-2.1250
1.1578	2.6104	1.7297	1.7963	3.2227	3.5851
-0.5444	-0.8853	-1.2943	1.2406	-2.1423	-3.8150
-0.2379	-1.5767	-0.9887	-2.1357	0.3592	-0.4280
-2.3452	-3.7515	1.1981	-4.0822	-3.5728	-0.5596
-0.3236	0.0262	0.1320	-0.0318	-1.3925	0.2387
0.8015	1.9975	-0.2473	3.5208	2.7360	-0.9669
0.3228	-2.6756	-1.8655	-0.4317	-5.8085	-9.9764
0.0798	0.4379	-0.1594	4.0638	-1.0557	-6.3004
2.4519	2.3342	0.3005	4.0155	0.9675	-3.2781
-3.7295	-2.2717	1.4221	1.2560	-0.1354	-0.8580
-1.7050	-0.3300	0.4212	-2.8912	-3.2515	-0.8399
2.4959	3.4777	1.0763	3.7690	0.2253	-5.1896
2.6646	2.3431	-1.5593	4.5275	0.3074	-4.2273
-0.0895	1.0221	0.8702	0.1490	1.3596	0.9662
1.7673	1.7386	-0.4120	3.8488	1.1474	-2.3715
0.4103	0.5244	-0.2074	0.1814	0.0147	-0.4027
0.5646	0.2852	-0.6042	2.2231	1.0241	0.4786
1.8858	1.8569	-0.0744	4.2610	3.9456	0.4066
0.6444	-0.6355	-0.7015	0.7348	-1.0958	-4.4232
-2.1850	-2.4099	0.1588	-5.6417	-0.7142	5.7164
-1.0135	-2.1348	-0.1706	-1.8340	0.3053	3.1956
2.3364	2.6489	-0.2700	2.2671	0.5418	-2.4441
-3.0903	-4.8104	-0.2547	-2.7751	-1.1077	3.3409
-0.7939	2.2171	1.7068	1.3491	0.8039	-1.1441
-1.4937	-4.3631	-0.2189	-2.6145	-5.1169	-4.8636
-1.1049	-2.0648	-0.7909	-1.1561	-2.0957	-0.8653
2.6270	6.5135	3.0726	7.5117	3.3759	-4.9041
0.7743	3.5409	0.9339	3.3859	1.5840	-1.6582
0.5025	1.8588	-0.0926	1.2830	0.9444	0.6292
2.1968	5.8714	1.5644	5.2953	4.9089	0.0746
-1.3084	1.9548	1.7906	2.7439	2.9148	1.2138
0.0052	1.1493	1.9557	0.9698	1.6928	0.4467
3.7797	4.2971	0.4773	3.9778	4.9666	2.6752
-0.6949	-2.0691	-0.2319	-2.4931	1.4863	6.1605
-0.2926	-0.2784	0.1840	-0.7952	1.2299	2.0984
0.4609	1.4278	-0.9870	2.3394	4.7930	4.0683
2.4266	1.5510	-1.1669	1.5050	1.3831	2.1826
0.6267	1.0148	-0.4082	-0.4399	1.4110	2.3315
-1.0318	-2.7759	-1.2691	-4.4741	-2.0477	2.1852
1.8846	-1.8422	-2.0181	-2.1224	-0.8135	-1.5733
-3.5581	-2.3245	0.3953	-3.8464	-2.4501	-1.0503
1.0877	2.5321	0.3645	0.7914	0.3658	-0.5889
-0.0034	2.1855	0.3454	2.6748	2.2885	1.5653
1.4392	1.2415	-1.1657	1.7040	4.4934	2.4622
-0.3496	2.4852	3.2182	5.9537	-0.5929	-9.8104
-1.5242	-2.2211	-0.8177	-3.2983	-2.2710	0.6640
-0.6751	-0.0274	-0.3817	2.1351	1.4426	1.4932
0.6058	-1.9137	-1.8361	-0.1948	-3.7280	-6.4806
-0.0351	-1.8560	0.3395	-0.0761	-3.6520	-8.1588
0.8671	-1.8237	-0.7090	-0.4447	-1.9868	-3.1366
0.2202	-0.1922	-0.3383	0.2910	-1.4692	-4.4395
-1.2614	-1.3848	1.5101	-2.2301	-0.9564	0.6711
1.8149	-0.1310	-0.0203	-1.8756	1.4398	2.2063
-0.3200	-2.1246	-1.3548	-1.9672	-0.3622	0.6572
-0.9151	-2.5158	-1.1007	-3.5586	-3.0975	2.2053
1.5028	1.3838	0.1925	0.7907	-1.2941	-2.9957
-2.2828	-0.9552	0.4038	-2.1004	-0.5153	-2.4585
-0.2850	-2.7771	-1.6420	-3.0305	-3.7842	-3.5818
-2.3749	-5.2949	-1.4139	-7.0722	-2.7224	6.2475
-1.9480	-1.2389	1.8308	-0.4829	-1.6594	-0.4071
0.3020	-3.7585	-2.3297	-4.2510	-6.8725	-7.4196
-2.0319	1.5598	1.8726	2.4404	-0.8066	-7.5888
-0.3590	-0.4542	-0.2763	-4.4750	-0.3068	4.9762
0.5818	3.4801	1.9798	2.4438	2.3326	-0.2628
0.1110	1.2518	-1.0088	2.7709	-0.1159	-2.7010
0.5071	-1.7233	0.2184	-3.2339	3.0320	6.9296
2.1174	3.2078	0.9017	3.8602	2.6249	-0.5876
-0.1629	1.4388	1.0169	1.5699	3.2096	3.0717
1.1468	3.0319	0.8449	4.9549	5.3577	1.2028
-0.6370	-4.3713	-0.0973	-3.3244	-4.8081	-2.2734
0.6451	0.6871	1.0438	0.2382	0.1315	0.8738
0.7091	1.0814	-0.1635	-0.2151	0.7091	6.2535
0.8806	3.3984	2.5257	2.8512	2.1407	2.3597
1.0831	1.0774	-0.0176	2.4512	-2.2403	-7.2162
-0.3261	-1.7822	-1.8484	-1.6925	-4.2060	-4.5718
-1.3364	-3.4604	-1.5148	-5.2359	0.1330	7.0959
-0.6536	-3.8337	-1.1097	-2.2641	-5.4728	-3.9712
0.8778	2.2730	1.3091	2.1310	0.3924	-2.0033
-2.1129	-5.3087	-2.6738	-5.7373	-4.0390	0.5503
1.4907	-0.2677	-1.1085	-1.6803	-0.1805	3.1332
-1.1256	0.4681	0.4543	2.5679	0.4648	-1.0904
3.0152	6.3014	2.1807	5.2663	6.1430	0.8875
4.2480	3.6075	-0.9732	2.0067	3.3192	3.0652
1.1792	2.0428	0.7791	4.4559	0.0893	-5.8526
-1.6255	-1.4831	0.1958	-2.2763	-0.9588	2.4586
2.9260	4.2364	0.1027	4.6549	2.1406	-4.2172
3.0885	-0.0007	-2.5105	0.5611	-1.6775	-6.9689
0.7308	5.7422	1.7715	7.7657	4.9504	-3.5173
-1.8309	0.2678	0.2243	-0.5580	1.4557	2.6334
0.1438	-0.1615	-0.8950	1.2445	-1.4253	-3.1283
0.0962	-1.5204	-1.8927	-2.0344	-0.7798	1.1628
2.0904	5.5875	0.3130	9.2350	3.4650	-4.7960
3.3190	5.0300	-0.5696	4.3764	2.1161	-0.2825
-2.2591	-1.2673	1.6560	-3.6718	0.9633	5.0471
1.5371	1.9909	0.5882	2.9783	3.0253	2.7464
-0.6364	-1.6477	-0.1070	-0.7084	-2.1377	-3.1750
-0.5319	0.4833	0.3051	-0.0631	-1.6046	-1.9316
-3.6091	-2.7902	0.8905	-4.8004	-0.2416	5.9829
-0.1956	-1.5132	-1.7343	-1.0929	-1.9372	-2.2253
1.2180	4.9508	2.6065	7.3410	2.1519	-6.7818
0.8160	-0.0563	0.6448	1.8939	-1.3782	-5.0446
0.0258	4.0094	1.9112	4.6806	0.0803	-4.5903
3.4772	2.4051	-1.3741	2.7008	2.4044	0.1840
0.4271	-1.3609	-0.4062	-2.4094	-0.3834	-0.0502
-1.5834	-1.7762	-0.3684	-2.2373	3.5070	7.4223
-0.0108	1.4567	-0.1880	0.7972	0.7775	0.1694
0.9213	0.6450	0.1418	0.6339	0.3326	0.9450
-2.3485	-2.4550	-0.2521	-2.5972	-3.8024	-5.6264
-3.9435	-4.0702	0.6278	-2.0311	-3.7601	-2.5946
-0.8265	-1.2501	-0.3057	-1.5886	2.6136	8.4235
-0.5567	-2.6626	-1.7500	-4.8322	-1.0108	4.0269
-1.0642	-1.4375	0.6793	-5.6469	-1.3458	4.1069
-0.9872	-1.5567	-0.0118	-1.2066	-0.9359	0.9055
-0.7387	-2.2930	0.3312	-4.5321	-2.6554	2.4004
1.4547	1.5010	-0.5582	1.5852	2.8649	0.5528
-0.7104	-0.8954	-0.1630	0.7895	-1.5364	-2.2731
0.6367	-0.7035	-1.1165	-1.3779	1.8145	-0.1171
0.5373	2.6319	2.1234	4.0938	-1.3034	-6.9057
-0.8842	0.2562	1.9044	1.5243	0.5938	-1.2138
1.2312	1.6968	0.5030	1.2042	2.1321	4.0723
-3.1872	-2.8836	0.6272	-2.1360	-1.1475	2.6898
-1.2793	0.7130	0.3832	0.5563	0.9794	1.2570
3.2387	-1.1328	-2.4552	-0.4164	-2.5984	-4.1812
-0.9782	-1.0595	0.4137	-2.2767	1.5399	4.8957
1.5221	2.1483	0.6689	1.6600	1.9129	1.0577
0.6104	1.2576	-0.3565	1.0089	1.0829	0.5559
0.1687	2.7309	1.3642	1.6899	0.4191	-2.6124
3.9070	2.6194	-1.9894	6.3429	1.0433	-3.1527
-0.8124	-1.0015	0.9509	-1.5848	-0.6160	-1.4290
-2.4449	-3.2295	-0.3569	-2.8956	-6.8293	-6.4622
0.9572	-0.9508	-1.7972	-1.6996	-3.0427	1.0082
-1.4493	-0.8503	0.8482	-3.0701	-0.6873	3.6347
1.1682	-1.4507	-1.2769	-2.7594	-1.3847	2.2373
1.0191	2.6120	0.7985	4.0191	1.5099	0.0796
-3.4197	-2.8931	1.6521	-3.4722	-2.2188	1.5512
-0.5431	-2.8998	-2.1173	-3.4839	-2.7912	-2.6755
-0.9994	0.9388	0.4628	2.4255	0.3173	-4.8989
-0.0841	-0.3706	-0.7375	-0.2348	-0.9403	-2.2315
0.7037	0.2402	-0.3205	0.2438	-0.9707	-1.8394
1.9395	1.8359	0.2102	0.6013	-0.5286	-2.7682
2.3190	1.1631	-1.4521	-0.5706	-2.2893	0.0294
-0.0530	0.2963	-0.9548	2.3404	-0.8592	-4.8862
-2.2179	-2.7211	-0.4790	-2.2198	-1.1307	1.7083
-0.6928	-0.0717	1.1849	0.5948	1.5713	0.9206
-1.7071	-3.0680	-1.3623	-2.7760	-3.3645	-0.5310
4.2011	5.4478	0.1308	5.3221	2.5733	-5.1820
-0.4524	-2.2139	-0.5871	-0.9553	0.5251	-0.8727
0.4594	1.7365	-0.6016	-1.5318	2.4237	5.5486
2.8099	1.8900	-0.3113	0.1321	1.1006	2.1459
-0.6937	0.9282	1.2958	2.2251	-0.4838	-3.5430
-1.8381	1.4189	2.3746	0.7985	3.6338	2.0221
1.4935	1.4924	-0.8906	1.0717	1.4442	3.2969
1.2704	1.7409	0.6912	3.6487	0.9325	-5.9280
0.6717	-0.9688	0.1847	-0.3084	0.9539	3.9200
0.5496	-4.5676	-1.8571	-4.1753	-4.5288	-2.0473
0.6000	-0.3002	0.2253	-1.8136	-1.5605	0.6028
-0.6027	0.1473	1.0604	0.7668	-3.0164	-5.8053
-4.3966	-2.9802	1.4738	-5.3734	-3.3701	0.9955
-2.0226	-3.3449	0.3224	-3.7104	-4.6636	-5.0007
-0.5053	-0.3780	0.0974	-0.0309	0.7019	0.1978
0.7152	0.9923	0.8243	1.5647	0.7944	-0.1361
-1.1522	0.3664	0.6321	2.2362	1.9661	1.9382
-1.1252	-4.0661	-0.6159	-4.8490	-5.0489	-0.9662
0.5302	-2.2512	-0.0365	-1.6097	-3.4892	-2.1438
-1.6263	-1.8581	-0.0120	-1.0933	-0.0295	1.8381
-1.0385	-3.4418	-0.5547	-5.0204	-0.4020	3.2775
1.1987	2.0185	0.8420	-0.8320	5.0086	10.4604
-3.9698	-4.3226	1.2235	-6.3210	-2.4239	3.7337
1.1800	-1.2667	-0.4532	-2.4081	-2.7983	-1.9635
1.3682	2.5091	-0.0064	1.0371	1.8602	2.0007
-0.7692	-0.2831	0.0112	-1.6280	-1.7639	-3.0018
-0.3142	0.9036	-0.4509	1.1039	2.4886	2.8633
1.2507	2.6211	0.7682	2.4310	-0.6079	-2.3174
0.4386	-1.5688	-0.5137	-1.2418	-4.2783	-2.8749
-1.7880	-4.5008	-2.3435	-4.0115	-8.7393	-9.1758
-0.8098	-1.6225	-0.2735	-1.3369	-2.8574	-2.8676
0.2426	0.2823	-0.3781	-1.4092	1.1073	2.3172
0.5263	-0.9331	1.0200	-0.7866	-1.3016	0.0978
0.1895	2.2418	0.6047	3.8186	2.7120	0.8682
1.4867	-1.1264	-1.4580	-1.2181	-0.6056	-3.1090
3.7634	3.8119	0.9812	3.7523	6.5640	4.7609
-1.8209	-0.8783	-0.7841	-2.4012	-0.6870	1.2840
-2.1231	-2.3836	-0.0000	-2.8066	-1.4922	2.8418
2.3063	2.1245	0.1330	1.3818	2.1284	-2.4490
1.6896	-0.1216	-0.1085	0.7987	-0.6480	-1.4480
0.1987	0.0608	1.0362	-1.5335	1.3531	2.9415
-1.5849	-0.7302	1.1043	-1.8622	0.0072	0.7045
2.1586	2.1519	-0.6245	4.5787	3.0289	-0.2939
0.8935	0.2029	-1.3893	-0.9144	0.0485	-0.9529
-3.3493	-4.0392	0.9445	-5.3633	-1.0194	3.4683
-1.7894	-1.8606	-0.9975	-0.7480	-0.9984	0.1013
1.4205	-0.0840	-1.7409	-0.8412	0.1940	1.9206
2.9983	5.4513	0.1616	8.2343	4.2189	-5.8236
1.4028	1.1376	-0.2517	2.0585	2.7800	2.2794
1.9362	2.9723	1.5046	2.9647	4.0886	-0.0298
-1.6824	-2.3611	-1.0182	-5.3799	-0.9682	2.9304
1.4714	0.4315	-1.1979	0.0544	1.9610	1.4754
-0.3990	1.9015	0.5180	2.0675	2.5870	0.0152
1.8596	-0.0688	-0.9394	0.8601	3.2088	0.8652
0.4566	-1.1951	-0.8738	-0.3142	-1.9386	-3.8804
-1.2965	0.7330	0.3697	-1.4772	0.0081	2.8914
0.5132	-1.2286	-1.3327	-3.6556	-2.7742	-0.3131
1.6049	2.7720	0.6478	2.2402	1.7519	-0.0282
-1.6212	-0.3993	1.4800	-0.2647	3.5370	3.3076
-2.0108	-2.7525	0.0631	-3.3565	-3.2068	-2.9753
0.1771	2.6154	2.4244	1.8199	-0.4650	-0.6111
-0.1062	-1.7386	0.4578	-4.2272	-2.2130	2.3316
-0.3290	-0.9324	-0.4820	-2.7909	-0.6844	2.2389
-2.1548	-3.1862	-0.2175	-2.5958	-1.1279	1.4571
3.1698	6.2951	1.4818	7.4228	4.8538	-0.5207
-1.7808	-2.4568	-0.2234	-5.2820	-1.3840	0.7029
3.2922	6.6747	2.9583	8.4331	7.0439	0.7853
-1.0455	-2.0816	-0.4313	-2.7170	1.3180	4.1285
-2.3225	-3.2576	-0.1117	-2.7446	-3.0216	-1.1064
-3.1913	-4.2116	-0.6007	-7.2432	-2.3749	7.6946
-0.9914	-4.6292	-1.3125	-5.4069	-7.3234	-2.9327
-1.2847	-3.1768	-2.3183	-6.0245	-1.6054	5.3541
-0.1858	2.1038	1.2712	4.1568	2.7906	1.1107
0.2276	-0.1221	-0.9714	-2.8337	-1.0520	0.6584
-1.4250	-2.6441	-1.7369	-3.5683	-0.8409	2.2470
0.7981	-0.4619	-1.4288	-1.1673	0.3566	4.1133
0.0853	-3.6102	-2.5114	-1.5825	-1.5901	-1.6443
-0.0324	-1.4854	-0.0330	0.1624	-1.3233	-3.6290
-2.0900	0.8522	1.6825	0.5747	-1.2490	-2.6268
-1.3568	-6.0844	-2.2770	-7.9196	-7.4424	-2.8056
0.4634	1.7401	0.0939	3.2261	2.3412	0.1226
0.3349	2.8482	0.2637	2.3333	0.4286	-1.8632
0.4956	1.0123	0.3578	3.8874	2.7800	-0.2690
0.9704	2.2155	1.0630	-0.4396	1.0874	-0.6562
2.3791	1.8915	-1.4685	-0.9943	2.9329	3.8912
-0.4363	1.3441	0.7592	3.4096	-0.7804	-6.7915
-0.7059	-0.4093	0.1816	1.4446	-1.4335	-3.5319
-0.9636	-0.1223	-0.1270	0.6111	-0.0792	-2.2097
-1.8077	-4.3480	1.0592	-4.3597	0.2996	6.0058
-1.0001	0.6997	0.9743	1.0193	-2.7416	-2.3626
-0.0460	-0.4313	-0.1240	-3.4994	1.2116	5.4458
-1.0179	0.1367	1.4278	3.3221	-1.1082	-5.3113
-1.0507	-1.3988	-0.5127	-2.3190	-4.1519	-2.5729
1.0771	1.1271	0.3996	0.7858	0.9380	0.4137
-1.8593	-1.8842	0.5872	-0.8515	1.1583	3.1125
0.2251	-1.5850	-1.8935	-1.4209	-1.9768	-1.2034
0.9078	1.0038	-0.8065	1.2990	1.8740	2.4931
0.7415	-1.3357	-1.0825	-1.2011	-1.2812	0.6363
-1.7612	0.7934	-0.3511	-0.3860	1.6916	2.2860
-0.4519	-2.3888	0.2410	-1.8266	0.8332	6.0413
2.6475	0.0258	-1.2829	0.5567	-2.4415	-4.3666
-1.0240	-0.3047	0.1395	1.4426	-0.8455	-2.3284
0.4664	1.1163	-0.8415	-0.5979	1.9032	2.5883
0.2554	-1.2521	0.1786	-0.8661	-2.1325	-3.4112
-0.4776	0.0330	2.5066	0.6711	-0.8228	-3.4339
-1.8936	-1.7217	0.7421	-0.0496	-0.7585	0.5406
-0.6990	-1.7755	-0.3148	-3.1147	-6.0857	-4.2497
-0.0594	-2.8009	-2.1629	-1.6867	-1.8524	-3.0821
1.3113	1.6661	1.1331	3.3352	1.2767	-1.6327
0.8299	3.9532	0.1372	5.6175	1.0680	-3.2052
1.3298	1.5465	0.5027	0.0457	0.9596	1.9975
-0.8922	-1.4370	-0.7386	-2.4990	-3.2277	-1.4092
2.2131	1.6212	-0.7602	1.0889	1.1129	-0.8018
-2.5503	-5.6812	-0.8924	-9.2029	-4.7018	3.1693
-1.6340	-1.6701	0.2204	-4.1873	-5.4612	-1.3258
0.7497	0.2141	0.9496	-1.6672	1.9704	4.2926
1.0062	2.2125	-1.4235	0.2791	-1.5596	-3.8975
-1.6089	-2.7878	0.9768	-3.1198	-0.9497	1.1316
2.4290	0.5958	-0.3526	0.5955	-2.4491	-7.7151
-1.4649	-1.7602	0.5021	-0.8787	-0.4744	-0.3406
-0.8741	0.9070	1.3058	-3.2933	0.3527	6.4276
-0.5924	2.9798	1.6289	2.2116	0.6867	0.3704
-2.8327	-0.2431	-0.1210	-1.6039	2.5377	4.0244
0.6166	1.7743	0.0879	3.6577	2.8386	2.2794
-0.4378	-0.3701	-0.0314	-1.8986	-1.9912	0.5817
1.3651	5.0366	1.5779	4.4848	4.6383	0.5165
2.3434	2.4819	-1.1697	1.7498	1.2213	-1.1195
1.0013	3.0569	1.6414	4.7887	-2.4447	-10.1720
-0.5766	-3.9327	-1.8412	-6.6581	0.0212	7.5946
0.6458	2.2709	1.7021	4.0111	0.9099	-1.2870
0.3398	-1.1916	0.2618	-0.1744	-5.4462	-7.8151
1.7798	-0.4677	-0.6917	0.4401	2.7679	6.6099
0.3514	-0.8227	-0.5681	-0.1831	-0.9544	0.6117
-0.6247	-2.2501	-0.3042	-0.3880	-0.7591	-3.3865
-0.9009	-2.7555	-1.1664	-4.2123	-0.5178	4.4104
-1.6298	-0.0779	0.0993	-0.9475	0.6573	1.3316
-0.1549	0.4409	0.9013	-2.3976	2.8353	6.3320
-0.3342	0.1656	0.4317	-0.7092	2.7415	5.2945
-1.8561	-0.9774	0.2163	-1.0020	2.2490	7.0291
1.5873	1.1007	0.0503	1.1707	1.8145	1.9609
-1.0568	-2.1051	-1.6892	-3.3588	-1.6512	3.3372
-1.1733	-1.4550	0.8434	-2.1879	0.2306	6.6067
1.6454	6.3112	2.7142	4.9576	3.3721	0.3703
-0.5218	0.3891	0.7519	1.2269	2.1705	1.9408
0.9997	1.7495	0.3489	1.2128	-2.0952	-6.0782
0.8586	-0.1804	-0.5411	0.4940	0.6783	-0.0619
-0.9293	-0.5321	1.1788	0.6787	-1.5110	-3.8111
-0.0580	0.6812	0.1683	0.4830	-1.9441	-3.3628
1.1862	0.9683	0.8119	2.4847	-0.1903	-4.5739
1.2401	2.3560	-0.1790	1.7170	-0.3132	-0.9682
-1.1347	-2.0696	-0.4312	-1.9334	-1.1107	-2.0239
-0.5442	-1.5059	-0.5320	-4.0917	-2.5372	-0.1842
0.1593	1.7546	1.3076	3.9555	2.3476	-1.6423
-0.2560	-1.9294	-0.8377	-1.4322	-0.6585	-0.7153
0.4500	0.2677	0.1534	-1.6460	-0.3687	1.9638
1.7563	0.8657	-1.1775	-0.4591	-1.9355	-3.6798
-1.0489	2.4182	1.2407	1.1730	2.7275	4.5365
0.6483	1.0463	0.1398	-1.2730	3.1226	6.6650
-1.1442	-2.5923	-0.9081	-3.9198	-2.9054	-1.1430
-2.1529	-2.8292	0.4050	-1.9530	0.3751	4.6286
-0.0117	0.1634	0.0303	2.2367	2.8575	0.5371
-1.9563	-4.2003	-1.8232	-7.5109	-7.4066	-1.9031
-0.5342	-2.3789	-0.2399	-4.3829	-2.9515	0.1358
1.5566	-0.4835	-0.2423	-0.2261	0.1312	-2.7967
1.3854	0.5744	0.0352	1.9610	-0.9911	-1.9370
